code,country,partner_country,rel_import_change,date
EGY,Egypt,UKR,-0.013144474,8/12/2025
EGY,Egypt,SEN,-0.012884778,8/12/2025
EGY,Egypt,NOR,-0.011273493,8/12/2025
EGY,Egypt,IND,-0.01033114,8/12/2025
EGY,Egypt,RUS,-0.009480979,8/12/2025
EGY,Egypt,CHN,-0.009054973,8/12/2025
EGY,Egypt,PER,-0.007615676,8/12/2025
EGY,Egypt,EGY,-0.007045499,8/12/2025
EGY,Egypt,BRN,-0.003126282,8/12/2025
EGY,Egypt,BLR,-0.002356301,8/12/2025
EGY,Egypt,HKG,-0.000682722,8/12/2025
EGY,Egypt,TUN,0.000306809,8/12/2025
EGY,Egypt,JPN,0.002900037,8/12/2025
EGY,Egypt,ARE,0.00290143,8/12/2025
EGY,Egypt,CHL,0.005068023,8/12/2025
EGY,Egypt,EU,0.005349144,8/12/2025
EGY,Egypt,AUS,0.005382478,8/12/2025
EGY,Egypt,SGP,0.006406892,8/12/2025
EGY,Egypt,BGD,0.00648046,8/12/2025
EGY,Egypt,TUR,0.007114175,8/12/2025
EGY,Egypt,JOR,0.007564921,8/12/2025
EGY,Egypt,TWN,0.007656962,8/12/2025
EGY,Egypt,KHM,0.008768008,8/12/2025
EGY,Egypt,ZAF,0.009562647,8/12/2025
EGY,Egypt,CIV,0.010542432,8/12/2025
EGY,Egypt,MYS,0.011612513,8/12/2025
EGY,Egypt,IDN,0.01610682,8/12/2025
EGY,Egypt,COD,0.024410056,8/12/2025
EGY,Egypt,MAR,0.026882986,8/12/2025
EGY,Egypt,KOR,0.027992301,8/12/2025
EGY,Egypt,ISL,0.028742403,8/12/2025
EGY,Egypt,CHE,0.034675634,8/12/2025
EGY,Egypt,THA,0.03578615,8/12/2025
EGY,Egypt,CRI,0.036320518,8/12/2025
EGY,Egypt,BRA,0.037063856,8/12/2025
EGY,Egypt,PHL,0.039799461,8/12/2025
EGY,Egypt,MMR,0.04538761,8/12/2025
EGY,Egypt,NZL,0.048296327,8/12/2025
EGY,Egypt,VNM,0.056293603,8/12/2025
EGY,Egypt,ISR,0.131205639,8/12/2025
,,USA,-0.194967822,8/12/2025
,,PAK,-0.171702532,8/12/2025
,,CHE,-0.08967107,8/12/2025
,,CAN,-0.074557012,8/12/2025
,,CIV,-0.069834482,8/12/2025
,,AGO,-0.068363346,8/12/2025
,,COL,-0.061742967,8/12/2025
,,ARG,-0.052805522,8/12/2025
,,GBR,-0.052499806,8/12/2025
,,STP,-0.041970179,8/12/2025
,,LAO,-0.040628114,8/12/2025
,,IND,-0.03722091,8/12/2025
,,UKR,-0.034150484,8/12/2025
,,SEN,-0.029607076,8/12/2025
,,PER,-0.028081918,8/12/2025
,,BLR,-0.027586557,8/12/2025
,,MEX,-0.025712891,8/12/2025
,,NGA,-0.019108751,8/12/2025
,,CMR,-0.018421311,8/12/2025
,,SAU,-0.01674189,8/12/2025
,,CHN,-0.014242197,8/12/2025
,,HKG,-0.014068138,8/12/2025
,,BRN,-0.013315276,8/12/2025
,,KHM,-0.012440451,8/12/2025
,,EU,-0.009231864,8/12/2025
,,ROW,-0.007957852,8/12/2025
,,TUR,-0.007561361,8/12/2025
,,BGD,-0.007559448,8/12/2025
,,RUS,-0.00603862,8/12/2025
,,CHL,-0.005761434,8/12/2025
,,JPN,-0.003809495,8/12/2025
,,JOR,-0.003713205,8/12/2025
,,COD,-0.003140666,8/12/2025
,,ARE,-0.001492994,8/12/2025
,,SGP,-0.001029272,8/12/2025
,,KAZ,0.000451397,8/12/2025
,,EGY,0.000741768,8/12/2025
,,TUN,0.004096646,8/12/2025
,,AUS,0.004875541,8/12/2025
,,TWN,0.004883331,8/12/2025
,,MYS,0.006159965,8/12/2025
,,ISL,0.006302098,8/12/2025
,,ZAF,0.006458278,8/12/2025
,,MMR,0.007841727,8/12/2025
,,MAR,0.009350475,8/12/2025
,,NOR,0.010304285,8/12/2025
,,PHL,0.013871562,8/12/2025
,,KOR,0.016923523,8/12/2025
,,CRI,0.01775911,8/12/2025
,,BRA,0.025266861,8/12/2025
,,THA,0.025305723,8/12/2025
,,IDN,0.025506268,8/12/2025
,,VNM,0.026569168,8/12/2025
,,ISR,0.026947604,8/12/2025
,,NZL,0.065593605,8/12/2025
GBR,United Kingdom,JOR,-0.192912296,8/12/2025
GBR,United Kingdom,EGY,-0.175323067,8/12/2025
GBR,United Kingdom,PER,-0.166210157,8/12/2025
GBR,United Kingdom,MAR,-0.165412977,8/12/2025
GBR,United Kingdom,ARG,-0.142290299,8/12/2025
GBR,United Kingdom,PAK,-0.13690327,8/12/2025
GBR,United Kingdom,CHL,-0.122674111,8/12/2025
GBR,United Kingdom,USA,-0.119948612,8/12/2025
GBR,United Kingdom,COL,-0.11670998,8/12/2025
GBR,United Kingdom,TUR,-0.105474365,8/12/2025
GBR,United Kingdom,BLR,-0.093137114,8/12/2025
GBR,United Kingdom,VNM,-0.077166224,8/12/2025
GBR,United Kingdom,EU,-0.074476667,8/12/2025
GBR,United Kingdom,CRI,-0.071325257,8/12/2025
GBR,United Kingdom,ZAF,-0.06198539,8/12/2025
GBR,United Kingdom,TUN,-0.060703942,8/12/2025
GBR,United Kingdom,BRA,-0.053977801,8/12/2025
GBR,United Kingdom,THA,-0.052716967,8/12/2025
GBR,United Kingdom,AGO,-0.050906023,8/12/2025
GBR,United Kingdom,RUS,-0.040920017,8/12/2025
GBR,United Kingdom,MEX,-0.038573029,8/12/2025
GBR,United Kingdom,NZL,-0.030395693,8/12/2025
GBR,United Kingdom,CHE,-0.030145513,8/12/2025
GBR,United Kingdom,IDN,-0.025405029,8/12/2025
GBR,United Kingdom,KOR,-0.02324451,8/12/2025
GBR,United Kingdom,CMR,-0.021829629,8/12/2025
GBR,United Kingdom,CAN,-0.020997363,8/12/2025
GBR,United Kingdom,ROW,-0.020137502,8/12/2025
GBR,United Kingdom,ISL,-0.014369483,8/12/2025
GBR,United Kingdom,ISR,-0.010276073,8/12/2025
GBR,United Kingdom,IND,-0.010127747,8/12/2025
GBR,United Kingdom,JPN,-0.001854396,8/12/2025
GBR,United Kingdom,NGA,0.007694985,8/12/2025
GBR,United Kingdom,AUS,0.00847128,8/12/2025
GBR,United Kingdom,GBR,0.009141608,8/12/2025
GBR,United Kingdom,SAU,0.009299385,8/12/2025
GBR,United Kingdom,SGP,0.012308268,8/12/2025
GBR,United Kingdom,CHN,0.025478309,8/12/2025
GBR,United Kingdom,LAO,0.026887193,8/12/2025
GBR,United Kingdom,KHM,0.028675842,8/12/2025
GBR,United Kingdom,STP,0.030329411,8/12/2025
GBR,United Kingdom,KAZ,0.037542486,8/12/2025
GBR,United Kingdom,BGD,0.038543738,8/12/2025
GBR,United Kingdom,NOR,0.039757868,8/12/2025
GBR,United Kingdom,ARE,0.046736974,8/12/2025
GBR,United Kingdom,TWN,0.047754129,8/12/2025
GBR,United Kingdom,MYS,0.055192191,8/12/2025
GBR,United Kingdom,HKG,0.063199309,8/12/2025
GBR,United Kingdom,UKR,0.064602606,8/12/2025
GBR,United Kingdom,BRN,0.077281393,8/12/2025
GBR,United Kingdom,SEN,0.084961527,8/12/2025
GBR,United Kingdom,COD,0.086748017,8/12/2025
GBR,United Kingdom,PHL,0.087165081,8/12/2025
GBR,United Kingdom,MMR,0.088608874,8/12/2025
GBR,United Kingdom,CIV,0.091742468,8/12/2025
HKG,"Hong Kong, China",PAK,-0.324673545,8/12/2025
HKG,"Hong Kong, China",USA,-0.180733066,8/12/2025
HKG,"Hong Kong, China",AGO,-0.149464754,8/12/2025
HKG,"Hong Kong, China",CAN,-0.058896387,8/12/2025
HKG,"Hong Kong, China",COL,-0.05134779,8/12/2025
HKG,"Hong Kong, China",GBR,-0.044978453,8/12/2025
HKG,"Hong Kong, China",ARG,-0.043533104,8/12/2025
HKG,"Hong Kong, China",LAO,-0.038580305,8/12/2025
HKG,"Hong Kong, China",NGA,-0.029428866,8/12/2025
HKG,"Hong Kong, China",STP,-0.029347426,8/12/2025
HKG,"Hong Kong, China",CMR,-0.025374311,8/12/2025
HKG,"Hong Kong, China",SAU,-0.023336322,8/12/2025
HKG,"Hong Kong, China",ROW,-0.022198235,8/12/2025
HKG,"Hong Kong, China",KAZ,-0.02155126,8/12/2025
HKG,"Hong Kong, China",MEX,-0.020119875,8/12/2025
HKG,"Hong Kong, China",UKR,-0.02003425,8/12/2025
HKG,"Hong Kong, China",SEN,-0.018935082,8/12/2025
HKG,"Hong Kong, China",EGY,-0.015507594,8/12/2025
HKG,"Hong Kong, China",CHN,-0.012939081,8/12/2025
HKG,"Hong Kong, China",PER,-0.011487515,8/12/2025
HKG,"Hong Kong, China",IND,-0.010516932,8/12/2025
HKG,"Hong Kong, China",BLR,-0.009457352,8/12/2025
HKG,"Hong Kong, China",BRN,-0.009158258,8/12/2025
HKG,"Hong Kong, China",NOR,-0.008909686,8/12/2025
HKG,"Hong Kong, China",HKG,-0.00850554,8/12/2025
HKG,"Hong Kong, China",COD,-0.005402401,8/12/2025
HKG,"Hong Kong, China",AUS,-0.004757979,8/12/2025
HKG,"Hong Kong, China",RUS,-0.004240267,8/12/2025
HKG,"Hong Kong, China",CHL,-0.004202494,8/12/2025
HKG,"Hong Kong, China",TUN,-0.003415067,8/12/2025
HKG,"Hong Kong, China",ZAF,-0.002361447,8/12/2025
HKG,"Hong Kong, China",ARE,-0.001293584,8/12/2025
HKG,"Hong Kong, China",SGP,-0.001151272,8/12/2025
HKG,"Hong Kong, China",EU,0.000677727,8/12/2025
HKG,"Hong Kong, China",CIV,0.000809597,8/12/2025
HKG,"Hong Kong, China",KHM,0.001300404,8/12/2025
HKG,"Hong Kong, China",JPN,0.002623399,8/12/2025
HKG,"Hong Kong, China",TUR,0.004582708,8/12/2025
HKG,"Hong Kong, China",BGD,0.005866141,8/12/2025
HKG,"Hong Kong, China",JOR,0.006109049,8/12/2025
HKG,"Hong Kong, China",TWN,0.007636059,8/12/2025
HKG,"Hong Kong, China",MYS,0.016488966,8/12/2025
HKG,"Hong Kong, China",BRA,0.019497658,8/12/2025
HKG,"Hong Kong, China",MAR,0.022893178,8/12/2025
HKG,"Hong Kong, China",ISL,0.023657644,8/12/2025
HKG,"Hong Kong, China",MMR,0.025912002,8/12/2025
HKG,"Hong Kong, China",PHL,0.030971597,8/12/2025
HKG,"Hong Kong, China",CRI,0.033049778,8/12/2025
HKG,"Hong Kong, China",VNM,0.035445734,8/12/2025
HKG,"Hong Kong, China",CHE,0.036501949,8/12/2025
HKG,"Hong Kong, China",IDN,0.039198768,8/12/2025
HKG,"Hong Kong, China",KOR,0.039469485,8/12/2025
HKG,"Hong Kong, China",ISR,0.041976653,8/12/2025
HKG,"Hong Kong, China",THA,0.061178418,8/12/2025
HKG,"Hong Kong, China",NZL,0.073153081,8/12/2025
IDN,Indonesia,PAK,-0.290960417,8/12/2025
IDN,Indonesia,AGO,-0.192365053,8/12/2025
IDN,Indonesia,NGA,-0.188793584,8/12/2025
IDN,Indonesia,USA,-0.184850193,8/12/2025
IDN,Indonesia,CAN,-0.161122043,8/12/2025
IDN,Indonesia,CMR,-0.159965247,8/12/2025
IDN,Indonesia,ARG,-0.124420947,8/12/2025
IDN,Indonesia,NOR,-0.119501553,8/12/2025
IDN,Indonesia,COL,-0.105655902,8/12/2025
IDN,Indonesia,CIV,-0.104609388,8/12/2025
IDN,Indonesia,ROW,-0.086670395,8/12/2025
IDN,Indonesia,RUS,-0.086322074,8/12/2025
IDN,Indonesia,MEX,-0.086198998,8/12/2025
IDN,Indonesia,COD,-0.085213186,8/12/2025
IDN,Indonesia,SAU,-0.072720744,8/12/2025
IDN,Indonesia,BRA,-0.069129997,8/12/2025
IDN,Indonesia,IND,-0.065508942,8/12/2025
IDN,Indonesia,AUS,-0.061841215,8/12/2025
IDN,Indonesia,HKG,-0.058237898,8/12/2025
IDN,Indonesia,KAZ,-0.057248883,8/12/2025
IDN,Indonesia,CHL,-0.056274779,8/12/2025
IDN,Indonesia,ARE,-0.054849388,8/12/2025
IDN,Indonesia,GBR,-0.054613622,8/12/2025
IDN,Indonesia,LAO,-0.050998973,8/12/2025
IDN,Indonesia,PER,-0.050864106,8/12/2025
IDN,Indonesia,BGD,-0.049735604,8/12/2025
IDN,Indonesia,EU,-0.046131152,8/12/2025
IDN,Indonesia,EGY,-0.044262287,8/12/2025
IDN,Indonesia,KHM,-0.044142318,8/12/2025
IDN,Indonesia,BLR,-0.043538244,8/12/2025
IDN,Indonesia,TUR,-0.04130293,8/12/2025
IDN,Indonesia,CHN,-0.036875912,8/12/2025
IDN,Indonesia,JPN,-0.03624971,8/12/2025
IDN,Indonesia,SGP,-0.035958405,8/12/2025
IDN,Indonesia,THA,-0.032945882,8/12/2025
IDN,Indonesia,BRN,-0.029312268,8/12/2025
IDN,Indonesia,TUN,-0.029107788,8/12/2025
IDN,Indonesia,JOR,-0.027140215,8/12/2025
IDN,Indonesia,TWN,-0.021228491,8/12/2025
IDN,Indonesia,ZAF,-0.020202851,8/12/2025
IDN,Indonesia,CHE,-0.020192487,8/12/2025
IDN,Indonesia,MAR,-0.017888607,8/12/2025
IDN,Indonesia,MMR,-0.015971601,8/12/2025
IDN,Indonesia,MYS,-0.0157815,8/12/2025
IDN,Indonesia,IDN,-0.015212063,8/12/2025
IDN,Indonesia,PHL,-0.015004908,8/12/2025
IDN,Indonesia,ISL,-0.014881831,8/12/2025
IDN,Indonesia,VNM,-0.014304713,8/12/2025
IDN,Indonesia,CRI,-0.010608358,8/12/2025
IDN,Indonesia,KOR,-0.001750003,8/12/2025
IDN,Indonesia,NZL,0.015132925,8/12/2025
IDN,Indonesia,UKR,0.022811597,8/12/2025
IDN,Indonesia,SEN,0.04553544,8/12/2025
IDN,Indonesia,ISR,0.172073938,8/12/2025
IDN,Indonesia,STP,0.239218546,8/12/2025
IND,India,PAK,-0.522086053,8/12/2025
IND,India,LAO,-0.504851211,8/12/2025
IND,India,BGD,-0.475996271,8/12/2025
IND,India,UKR,-0.389932465,8/12/2025
IND,India,KHM,-0.331185502,8/12/2025
IND,India,ARE,-0.309487073,8/12/2025
IND,India,PHL,-0.25861289,8/12/2025
IND,India,NOR,-0.250286648,8/12/2025
IND,India,USA,-0.237361146,8/12/2025
IND,India,SEN,-0.227684882,8/12/2025
IND,India,VNM,-0.226479138,8/12/2025
IND,India,CHL,-0.214194576,8/12/2025
IND,India,JPN,-0.21136073,8/12/2025
IND,India,SGP,-0.211350618,8/12/2025
IND,India,ROW,-0.208073641,8/12/2025
IND,India,THA,-0.198064845,8/12/2025
IND,India,KOR,-0.174871917,8/12/2025
IND,India,SAU,-0.154894705,8/12/2025
IND,India,HKG,-0.141685429,8/12/2025
IND,India,ARG,-0.120487243,8/12/2025
IND,India,COL,-0.118923303,8/12/2025
IND,India,CHE,-0.067562043,8/12/2025
IND,India,MYS,-0.066482561,8/12/2025
IND,India,EGY,-0.061249178,8/12/2025
IND,India,NGA,-0.056413781,8/12/2025
IND,India,AGO,-0.054159026,8/12/2025
IND,India,CMR,-0.051941822,8/12/2025
IND,India,GBR,-0.04741457,8/12/2025
IND,India,CAN,-0.047329796,8/12/2025
IND,India,PER,-0.047078847,8/12/2025
IND,India,CHN,-0.035314334,8/12/2025
IND,India,MMR,-0.032960104,8/12/2025
IND,India,MEX,-0.025749029,8/12/2025
IND,India,EU,-0.025440033,8/12/2025
IND,India,TWN,-0.021294918,8/12/2025
IND,India,STP,-0.020518143,8/12/2025
IND,India,TUN,-0.016472666,8/12/2025
IND,India,NZL,-0.009943673,8/12/2025
IND,India,BLR,-0.008303373,8/12/2025
IND,India,JOR,-0.008078004,8/12/2025
IND,India,RUS,-0.007891802,8/12/2025
IND,India,IND,-0.000915738,8/12/2025
IND,India,IDN,-0.000304883,8/12/2025
IND,India,MAR,0.012686521,8/12/2025
IND,India,BRA,0.018632588,8/12/2025
IND,India,CRI,0.03747224,8/12/2025
IND,India,ZAF,0.038732434,8/12/2025
IND,India,ISR,0.039067052,8/12/2025
IND,India,TUR,0.044828835,8/12/2025
IND,India,CIV,0.074520669,8/12/2025
IND,India,ISL,0.123879692,8/12/2025
IND,India,AUS,0.131969125,8/12/2025
IND,India,KAZ,0.146633487,8/12/2025
IND,India,COD,0.266381829,8/12/2025
IND,India,BRN,0.498124865,8/12/2025
ISL,Iceland,PAK,-0.181790984,8/12/2025
ISL,Iceland,USA,-0.170010851,8/12/2025
ISL,Iceland,JOR,-0.125656,8/12/2025
ISL,Iceland,ARG,-0.115495717,8/12/2025
ISL,Iceland,COL,-0.085554819,8/12/2025
ISL,Iceland,AGO,-0.082725041,8/12/2025
ISL,Iceland,CAN,-0.074035058,8/12/2025
ISL,Iceland,GBR,-0.068699566,8/12/2025
ISL,Iceland,NGA,-0.066566905,8/12/2025
ISL,Iceland,STP,-0.061188257,8/12/2025
ISL,Iceland,BRN,-0.059979777,8/12/2025
ISL,Iceland,CMR,-0.055861233,8/12/2025
ISL,Iceland,SEN,-0.05398259,8/12/2025
ISL,Iceland,LAO,-0.049505877,8/12/2025
ISL,Iceland,MEX,-0.048005842,8/12/2025
ISL,Iceland,ROW,-0.047571744,8/12/2025
ISL,Iceland,TUN,-0.042822013,8/12/2025
ISL,Iceland,HKG,-0.040277258,8/12/2025
ISL,Iceland,UKR,-0.039770835,8/12/2025
ISL,Iceland,PER,-0.035547077,8/12/2025
ISL,Iceland,SAU,-0.034131348,8/12/2025
ISL,Iceland,COD,-0.03396125,8/12/2025
ISL,Iceland,CHL,-0.032863732,8/12/2025
ISL,Iceland,IND,-0.031229747,8/12/2025
ISL,Iceland,SGP,-0.030338506,8/12/2025
ISL,Iceland,RUS,-0.029714027,8/12/2025
ISL,Iceland,AUS,-0.029440532,8/12/2025
ISL,Iceland,KHM,-0.029205232,8/12/2025
ISL,Iceland,ARE,-0.028061471,8/12/2025
ISL,Iceland,KAZ,-0.026408105,8/12/2025
ISL,Iceland,ISR,-0.025065083,8/12/2025
ISL,Iceland,CHN,-0.024675374,8/12/2025
ISL,Iceland,BLR,-0.024215995,8/12/2025
ISL,Iceland,ZAF,-0.02394957,8/12/2025
ISL,Iceland,CIV,-0.023655459,8/12/2025
ISL,Iceland,BGD,-0.022766792,8/12/2025
ISL,Iceland,EU,-0.021729737,8/12/2025
ISL,Iceland,EGY,-0.021722785,8/12/2025
ISL,Iceland,NOR,-0.021581899,8/12/2025
ISL,Iceland,TWN,-0.01987456,8/12/2025
ISL,Iceland,TUR,-0.019158303,8/12/2025
ISL,Iceland,JPN,-0.013933073,8/12/2025
ISL,Iceland,MAR,-0.010532343,8/12/2025
ISL,Iceland,ISL,-0.009499562,8/12/2025
ISL,Iceland,BRA,-0.009078296,8/12/2025
ISL,Iceland,MYS,-0.008954131,8/12/2025
ISL,Iceland,IDN,-0.003945472,8/12/2025
ISL,Iceland,MMR,-0.003545176,8/12/2025
ISL,Iceland,CRI,-0.000120178,8/12/2025
ISL,Iceland,PHL,0.000436823,8/12/2025
ISL,Iceland,KOR,0.008232775,8/12/2025
ISL,Iceland,CHE,0.013581036,8/12/2025
ISL,Iceland,VNM,0.01547972,8/12/2025
ISL,Iceland,THA,0.015633598,8/12/2025
ISL,Iceland,NZL,0.043932937,8/12/2025
ISR,Israel (2),PAK,-0.318897128,8/12/2025
ISR,Israel (2),USA,-0.200109673,8/12/2025
ISR,Israel (2),CAN,-0.115899127,8/12/2025
ISR,Israel (2),CMR,-0.096808621,8/12/2025
ISR,Israel (2),LAO,-0.096352302,8/12/2025
ISR,Israel (2),NGA,-0.094577986,8/12/2025
ISR,Israel (2),STP,-0.088362801,8/12/2025
ISR,Israel (2),SAU,-0.088029094,8/12/2025
ISR,Israel (2),SEN,-0.085027296,8/12/2025
ISR,Israel (2),KAZ,-0.073127577,8/12/2025
ISR,Israel (2),BRN,-0.070215683,8/12/2025
ISR,Israel (2),GBR,-0.067626056,8/12/2025
ISR,Israel (2),COD,-0.064882831,8/12/2025
ISR,Israel (2),TUN,-0.064855714,8/12/2025
ISR,Israel (2),ARE,-0.048645888,8/12/2025
ISR,Israel (2),MEX,-0.044460416,8/12/2025
ISR,Israel (2),BGD,-0.043751547,8/12/2025
ISR,Israel (2),JOR,-0.035805833,8/12/2025
ISR,Israel (2),UKR,-0.035628896,8/12/2025
ISR,Israel (2),IND,-0.033052431,8/12/2025
ISR,Israel (2),SGP,-0.028595983,8/12/2025
ISR,Israel (2),EGY,-0.025882367,8/12/2025
ISR,Israel (2),ISR,-0.021776061,8/12/2025
ISR,Israel (2),HKG,-0.021039813,8/12/2025
ISR,Israel (2),NOR,-0.020552375,8/12/2025
ISR,Israel (2),ROW,-0.019733459,8/12/2025
ISR,Israel (2),BRA,-0.016446267,8/12/2025
ISR,Israel (2),MMR,-0.005246349,8/12/2025
ISR,Israel (2),ISL,-0.004201583,8/12/2025
ISR,Israel (2),CIV,-0.003366742,8/12/2025
ISR,Israel (2),TWN,-0.00177811,8/12/2025
ISR,Israel (2),JPN,0.005546421,8/12/2025
ISR,Israel (2),CHE,0.011527432,8/12/2025
ISR,Israel (2),COL,0.013463131,8/12/2025
ISR,Israel (2),PHL,0.017280128,8/12/2025
ISR,Israel (2),CHN,0.019259068,8/12/2025
ISR,Israel (2),ZAF,0.021170697,8/12/2025
ISR,Israel (2),AUS,0.025539536,8/12/2025
ISR,Israel (2),BLR,0.027288334,8/12/2025
ISR,Israel (2),KOR,0.027699385,8/12/2025
ISR,Israel (2),EU,0.0470327,8/12/2025
ISR,Israel (2),THA,0.047466521,8/12/2025
ISR,Israel (2),IDN,0.049931668,8/12/2025
ISR,Israel (2),TUR,0.05606068,8/12/2025
ISR,Israel (2),ARG,0.063005225,8/12/2025
ISR,Israel (2),PER,0.065177584,8/12/2025
ISR,Israel (2),VNM,0.081588692,8/12/2025
ISR,Israel (2),AGO,0.082456563,8/12/2025
ISR,Israel (2),MYS,0.091765301,8/12/2025
ISR,Israel (2),NZL,0.122862137,8/12/2025
ISR,Israel (2),RUS,0.145811274,8/12/2025
ISR,Israel (2),CHL,0.227251773,8/12/2025
ISR,Israel (2),CRI,0.24437676,8/12/2025
ISR,Israel (2),KHM,0.728075355,8/12/2025
ISR,Israel (2),MAR,0.792539985,8/12/2025
JOR,Jordan,PAK,-0.275302674,8/12/2025
JOR,Jordan,USA,-0.223161629,8/12/2025
JOR,Jordan,SEN,-0.112791128,8/12/2025
JOR,Jordan,CAN,-0.082069281,8/12/2025
JOR,Jordan,AGO,-0.070491333,8/12/2025
JOR,Jordan,COL,-0.068751541,8/12/2025
JOR,Jordan,MMR,-0.065009551,8/12/2025
JOR,Jordan,KAZ,-0.063567734,8/12/2025
JOR,Jordan,ARG,-0.062414874,8/12/2025
JOR,Jordan,GBR,-0.05670585,8/12/2025
JOR,Jordan,NGA,-0.05132109,8/12/2025
JOR,Jordan,LAO,-0.049712451,8/12/2025
JOR,Jordan,HKG,-0.047160102,8/12/2025
JOR,Jordan,STP,-0.045027445,8/12/2025
JOR,Jordan,ROW,-0.038291005,8/12/2025
JOR,Jordan,CMR,-0.036724938,8/12/2025
JOR,Jordan,PER,-0.033213741,8/12/2025
JOR,Jordan,EGY,-0.032522098,8/12/2025
JOR,Jordan,UKR,-0.028962468,8/12/2025
JOR,Jordan,AUS,-0.026893052,8/12/2025
JOR,Jordan,CHN,-0.025292826,8/12/2025
JOR,Jordan,SAU,-0.025053266,8/12/2025
JOR,Jordan,IND,-0.022622013,8/12/2025
JOR,Jordan,JPN,-0.022168425,8/12/2025
JOR,Jordan,MEX,-0.021912223,8/12/2025
JOR,Jordan,CHL,-0.018546217,8/12/2025
JOR,Jordan,TWN,-0.017074452,8/12/2025
JOR,Jordan,BGD,-0.016401485,8/12/2025
JOR,Jordan,MYS,-0.015483084,8/12/2025
JOR,Jordan,SGP,-0.014941178,8/12/2025
JOR,Jordan,KHM,-0.014210385,8/12/2025
JOR,Jordan,CIV,-0.012386817,8/12/2025
JOR,Jordan,TUR,-0.012173494,8/12/2025
JOR,Jordan,EU,-0.012023593,8/12/2025
JOR,Jordan,TUN,-0.011054927,8/12/2025
JOR,Jordan,ARE,-0.010240464,8/12/2025
JOR,Jordan,COD,-0.01006472,8/12/2025
JOR,Jordan,JOR,-0.006466947,8/12/2025
JOR,Jordan,NOR,-0.004549189,8/12/2025
JOR,Jordan,IDN,0.001126807,8/12/2025
JOR,Jordan,MAR,0.001669234,8/12/2025
JOR,Jordan,ZAF,0.003863428,8/12/2025
JOR,Jordan,ISL,0.007516371,8/12/2025
JOR,Jordan,PHL,0.011496564,8/12/2025
JOR,Jordan,THA,0.01425021,8/12/2025
JOR,Jordan,CHE,0.017784352,8/12/2025
JOR,Jordan,VNM,0.017935258,8/12/2025
JOR,Jordan,KOR,0.020166346,8/12/2025
JOR,Jordan,BRA,0.027713241,8/12/2025
JOR,Jordan,RUS,0.040333169,8/12/2025
JOR,Jordan,NZL,0.041704929,8/12/2025
JOR,Jordan,BRN,0.05596719,8/12/2025
JOR,Jordan,CRI,0.07181254,8/12/2025
JOR,Jordan,BLR,0.131766636,8/12/2025
JOR,Jordan,ISR,0.170920287,8/12/2025
JPN,Japan,PAK,-0.339068185,8/12/2025
JPN,Japan,USA,-0.197489746,8/12/2025
JPN,Japan,AGO,-0.106054021,8/12/2025
JPN,Japan,GBR,-0.089509661,8/12/2025
JPN,Japan,CAN,-0.082740966,8/12/2025
JPN,Japan,NGA,-0.080434545,8/12/2025
JPN,Japan,ARG,-0.074909203,8/12/2025
JPN,Japan,COL,-0.068688451,8/12/2025
JPN,Japan,SAU,-0.058316767,8/12/2025
JPN,Japan,STP,-0.042743158,8/12/2025
JPN,Japan,LAO,-0.039385587,8/12/2025
JPN,Japan,CMR,-0.037098928,8/12/2025
JPN,Japan,RUS,-0.036539298,8/12/2025
JPN,Japan,NOR,-0.03572153,8/12/2025
JPN,Japan,CHE,-0.032954614,8/12/2025
JPN,Japan,UKR,-0.032943265,8/12/2025
JPN,Japan,ROW,-0.032667819,8/12/2025
JPN,Japan,SEN,-0.032216341,8/12/2025
JPN,Japan,MEX,-0.032181403,8/12/2025
JPN,Japan,HKG,-0.030971991,8/12/2025
JPN,Japan,EGY,-0.029019089,8/12/2025
JPN,Japan,IND,-0.02555892,8/12/2025
JPN,Japan,PER,-0.024087981,8/12/2025
JPN,Japan,TUN,-0.021346339,8/12/2025
JPN,Japan,KAZ,-0.021082891,8/12/2025
JPN,Japan,KHM,-0.018558693,8/12/2025
JPN,Japan,CHN,-0.017762661,8/12/2025
JPN,Japan,SGP,-0.013779327,8/12/2025
JPN,Japan,BGD,-0.010873362,8/12/2025
JPN,Japan,JPN,-0.010736402,8/12/2025
JPN,Japan,EU,-0.010448396,8/12/2025
JPN,Japan,TWN,-0.006260484,8/12/2025
JPN,Japan,TUR,0.003133449,8/12/2025
JPN,Japan,COD,0.003539761,8/12/2025
JPN,Japan,CRI,0.003829081,8/12/2025
JPN,Japan,ZAF,0.004184726,8/12/2025
JPN,Japan,ISL,0.004890838,8/12/2025
JPN,Japan,CHL,0.006346647,8/12/2025
JPN,Japan,AUS,0.007286799,8/12/2025
JPN,Japan,CIV,0.009314855,8/12/2025
JPN,Japan,MMR,0.012486431,8/12/2025
JPN,Japan,JOR,0.012520694,8/12/2025
JPN,Japan,PHL,0.013732735,8/12/2025
JPN,Japan,BRN,0.014048532,8/12/2025
JPN,Japan,THA,0.018342696,8/12/2025
JPN,Japan,VNM,0.020429871,8/12/2025
JPN,Japan,KOR,0.020459124,8/12/2025
JPN,Japan,MYS,0.031533048,8/12/2025
JPN,Japan,ARE,0.039449878,8/12/2025
JPN,Japan,ISR,0.041824698,8/12/2025
JPN,Japan,MAR,0.043611702,8/12/2025
JPN,Japan,BRA,0.046681451,8/12/2025
